data_series,data_series,avg,std
Cached Memory#PLAIN#CENTOS,CPU Interrupts#PLAIN#CENTOS,0.9054645281053311,4.678397802071044E-4
Cached Memory#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,0.9463505662674462,1.358424350248328E-4
Cached Memory#PLAIN#CENTOS,Inactive Files#PLAIN#CENTOS,0.9989754939894084,1.2884514200671585E-5
Cached Memory#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,0.9990654611851716,3.609692255356854E-6
Active Files#DIFFERENCE#CENTOS,Cached Memory#DIFFERENCE#CENTOS,0.9356488756739986,0.03095452657250105
Active Files#DIFFERENCE#CENTOS,Activated Virtual Pages#DIFFERENCE#CENTOS,0.9084243201014539,0.0649431472262528
Inactive Memory#PLAIN#CENTOS,CPU Kernel Processes#PLAIN#CENTOS,0.9716400542854124,1.5472247310071536E-4
Inactive Memory#PLAIN#CENTOS,Free Memory#PLAIN#CENTOS,-0.9395192361869418,0.0017927650104928737
Inactive Memory#PLAIN#CENTOS,CPU Interrupts#PLAIN#CENTOS,0.9023979178296899,5.33456400802783E-4
Inactive Memory#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,0.945121680770757,1.4755201042025435E-4
Inactive Memory#PLAIN#CENTOS,Inactive Files#PLAIN#CENTOS,0.9985967283456989,1.668966135594748E-5
Inactive Memory#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,0.9971946953206733,4.496568621459468E-5
CPU Kernel Processes#DIFFERENCE#CENTOS,Inactive Memory#DIFFERENCE#CENTOS,0.9134331195572907,0.006149241871817867
CPU Kernel Processes#DIFFERENCE#CENTOS,Inactive Files#DIFFERENCE#CENTOS,0.9373776654920151,0.0026430155662678393
CPU Kernel Processes#DIFFERENCE#CENTOS,Cached Memory#DIFFERENCE#CENTOS,0.9331161371383357,0.0027091150521989767
CPU Kernel Processes#DIFFERENCE#CENTOS,Activated Virtual Pages#DIFFERENCE#CENTOS,0.9424161628674671,0.002686292475515425
ProcessCpuTime#PLAIN#JVM,Buffers#PLAIN#CENTOS,0.9518685062899424,0.002340323026725798
ProcessCpuTime#PLAIN#JVM,CPU Kernel Processes#PLAIN#CENTOS,0.9300485629893345,1.1488198784966311E-4
ProcessCpuTime#PLAIN#JVM,CPU Interrupts#PLAIN#CENTOS,0.9698711149863767,1.4303166827535005E-4
ProcessCpuTime#PLAIN#JVM,Free Virtual Pages#PLAIN#CENTOS,0.9663341236467154,2.736095985123487E-4
ProcessCpuTime#PLAIN#JVM,CPU User Processes#PLAIN#CENTOS,0.9477723538757494,2.513369962755006E-5
Buffers#PLAIN#CENTOS,CPU Kernel Processes#PLAIN#CENTOS,0.9117343791983218,7.371369733236289E-4
Buffers#PLAIN#CENTOS,CPU Interrupts#PLAIN#CENTOS,0.9466298290485524,0.002054716406853228
Buffers#PLAIN#CENTOS,Free Virtual Pages#PLAIN#CENTOS,0.9354122028043165,0.0016515347339484724
Buffers#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,0.9290810454320225,5.231608166898547E-4
Inactive Memory#DIFFERENCE#CENTOS,Inactive Files#DIFFERENCE#CENTOS,0.9813120021477254,0.0027050780484694447
Inactive Memory#DIFFERENCE#CENTOS,Cached Memory#DIFFERENCE#CENTOS,0.9491669963667829,0.021104097712182284
Inactive Memory#DIFFERENCE#CENTOS,Activated Virtual Pages#DIFFERENCE#CENTOS,0.9709200261078901,0.005715193075348466
Inactive Files#DIFFERENCE#CENTOS,Cached Memory#DIFFERENCE#CENTOS,0.989912083750329,9.023798392624831E-4
Inactive Files#DIFFERENCE#CENTOS,Activated Virtual Pages#DIFFERENCE#CENTOS,0.9968874464546487,1.8230292016722618E-5
CPU User Processes#DIFFERENCE#CENTOS,CPU Idle Processes#DIFFERENCE#CENTOS,-0.9425229959345751,2.8672311658563255E-4
CPU Kernel Processes#PLAIN#CENTOS,Free Memory#PLAIN#CENTOS,-0.9465044878403922,0.006384702263531679
CPU Kernel Processes#PLAIN#CENTOS,CPU Interrupts#PLAIN#CENTOS,0.9672108806898269,2.1567894383410822E-4
CPU Kernel Processes#PLAIN#CENTOS,Free Virtual Pages#PLAIN#CENTOS,0.9592185969940354,1.5551552861383687E-4
CPU Kernel Processes#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,0.9849290189560997,1.0789628697399871E-4
CPU Kernel Processes#PLAIN#CENTOS,Inactive Files#PLAIN#CENTOS,0.9742220375533093,1.1451636835958135E-4
CPU Kernel Processes#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,0.980281780565214,8.850106072717612E-5
Cached Memory#DIFFERENCE#CENTOS,Activated Virtual Pages#DIFFERENCE#CENTOS,0.9936580979613882,2.2041274766402123E-4
Free Memory#PLAIN#CENTOS,CPU Interrupts#PLAIN#CENTOS,-0.9167797707684534,0.004288223438491759
Free Memory#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,-0.9351201538413897,0.0022636686000194577
Free Memory#PLAIN#CENTOS,Inactive Files#PLAIN#CENTOS,-0.9443888985923187,0.0013408716688188313
Free Memory#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,-0.9479073662121423,0.0014963930305676282
CPU Interrupts#PLAIN#CENTOS,Free Virtual Pages#PLAIN#CENTOS,0.9739471145574596,2.3296876669517104E-4
CPU Interrupts#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,0.9788921697753422,2.5035134407285013E-4
CPU Interrupts#PLAIN#CENTOS,Inactive Files#PLAIN#CENTOS,0.904798581794634,4.777040972283511E-4
CPU Interrupts#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,0.9160491181277869,4.3010305164745377E-4
Free Virtual Pages#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,0.9691805881708327,2.3251332098771143E-4
Free Virtual Pages#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,0.900652963330666,4.8675806650501753E-4
CPU User Processes#PLAIN#CENTOS,Inactive Files#PLAIN#CENTOS,0.9467136618480686,1.40075242256147E-4
CPU User Processes#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,0.9547178644126236,1.1710120184935413E-4
Inactive Files#PLAIN#CENTOS,Activated Virtual Pages#PLAIN#CENTOS,0.9993503233006255,3.5791871246648937E-7
