timestamp,anomaly_alerts,UNIX_NETWORK@SPS,JVM@SPS,JVM@HIST,CENTOS@SPS,CENTOS@HIST,COMPOSITION@SPS,details
35.0,6,0,1,3,2,0,0,SPSDetector@CPU User Processes|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU Kernel Processes|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CurrentThreadUserTime|
36.0,6,0,1,4,1,0,0,SPSDetector@CPU User Processes|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CurrentThreadUserTime|
37.0,10,0,1,4,5,0,0,SPSDetector@CPU User Processes|SPSDetector@Cached Memory|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU Kernel Processes|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CurrentThreadUserTime|
38.0,7,0,1,0,5,0,1,SPSDetector@Buffers|SPSDetector@PageOut|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|SPSDetector@Buffers|SPSDetector@Inactive Memory|SPSDetector@CPU I/O Wait Processes|SPSDetector@CurrentThreadUserTime|
39.0,6,0,1,0,4,0,1,SPSDetector@PageOut|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|SPSDetector@Buffers|SPSDetector@Active Files|SPSDetector@CPU I/O Wait Processes|SPSDetector@CurrentThreadUserTime|
40.0,1,0,0,1,0,0,0,HistoricalIndicatorChecker@SystemCpuLoad|
41.0,4,0,0,2,1,1,0,HistoricalIndicatorChecker@CPU I/O Wait Processes|HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CPU I/O Wait Processes|
42.0,4,0,1,1,2,0,0,SPSDetector@Inactive Files|SPSDetector@Inactive Memory|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CurrentThreadUserTime|
43.0,3,2,1,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@CurrentThreadUserTime|
44.0,3,2,1,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|SPSDetector@CurrentThreadUserTime|
45.0,10,1,1,0,8,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@Tcp_Syn|SPSDetector@CPU Kernel Processes|SPSDetector@Activated Virtual Pages|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|SPSDetector@Active Files|SPSDetector@CurrentThreadUserTime|
46.0,9,0,1,0,8,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@CPU Kernel Processes|SPSDetector@Activated Virtual Pages|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|SPSDetector@Active Files|SPSDetector@CurrentThreadUserTime|
47.0,2,0,0,0,2,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Active Files|
48.0,8,0,0,0,8,0,0,SPSDetector@Activated Virtual Pages|SPSDetector@Cached Memory|SPSDetector@Active Files|SPSDetector@CPU Kernel Processes|SPSDetector@Activated Virtual Pages|SPSDetector@Inactive Files|SPSDetector@Inactive Memory|SPSDetector@Active Files|
49.0,2,0,0,0,1,0,1,SPSDetector@PageOut|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|
50.0,1,0,0,0,1,0,0,SPSDetector@CPU Kernel Processes|
51.0,1,0,0,0,1,0,0,SPSDetector@CPU Kernel Processes|
52.0,0,0,0,0,0,0,0,
53.0,0,0,0,0,0,0,0,
54.0,1,0,0,0,1,0,0,SPSDetector@Buffers|
55.0,0,0,0,0,0,0,0,
56.0,0,0,0,0,0,0,0,
57.0,1,1,0,0,0,0,0,SPSDetector@Tcp_Syn|
58.0,2,2,0,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|
59.0,2,2,0,0,0,0,0,SPSDetector@Tcp_Syn|SPSDetector@Tcp_Syn|
60.0,1,1,0,0,0,0,0,SPSDetector@Tcp_Syn|
61.0,5,0,3,2,0,0,0,SPSDetector@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@CommittedVirtualMemorySize|HistoricalIndicatorChecker@ProcessCpuLoad|SPSDetector@ProcessCpuLoad|
62.0,3,0,3,0,0,0,0,SPSDetector@ProcessCpuLoad|SPSDetector@CommittedVirtualMemorySize|SPSDetector@ProcessCpuLoad|
63.0,2,0,0,2,0,0,0,HistoricalIndicatorChecker@ProcessCpuLoad|HistoricalIndicatorChecker@ProcessCpuLoad|
64.0,5,0,0,2,2,0,1,SPSDetector@PageOut|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|HistoricalIndicatorChecker@SystemCpuLoad|HistoricalIndicatorChecker@SystemCpuLoad|SPSDetector@CPU I/O Wait Processes|
65.0,1,0,1,0,0,0,0,SPSDetector@CommittedVirtualMemorySize|
66.0,4,0,0,0,3,0,1,SPSDetector@Buffers|SPSDetector@PageOut|SPSDetector@(PageIn#PLAIN#CENTOS)/(PageOut#PLAIN#CENTOS)|SPSDetector@Buffers|
67.0,1,0,0,0,1,0,0,SPSDetector@Buffers|
68.0,0,0,0,0,0,0,0,
